parser_family,source_pdf,page_start,page_end,section,entry_number,entry_type,authors,year,title,publication_block,commentary,reviews,confidence,segment_warning,raw_text,raw_text_original
enumerated_robust_segments_tailclassifier_entryfix3,47 (2001) - McKay.pdf,21,21,ANCIENT AUTHORS AFTER VERGIL,188,monograph,Sabine MacCormack,1998,The Shadows of Poetry: Virgil in the Mind of Augustine. Berkeley,1998,,"Coneybeare, Church History 68 (1999) 427-429; Leigh, Christianity and Literature 49 (1999) 131-133; Chadwick, Journal of Theological Studies 50 (1999) 782-784",0.85,publication_tail_year_fallback,"Sabine MacCormack. The Shadows of Poetry: Virgil in the Mind of Augustine. Berkeley, 1998. Rev: Coneybeare, Church History 68 (1999) 427-429; Leigh, Christianity and Literature 49 (1999) 131-133; Chadwick, Journal of Theological Studies 50 (1999) 782-784.","Sabine MacCormack. The Shadows of Poetry: Virgil in the
Mind of Augustine. Berkeley, 1998. Rev: Coneybeare, Church
History 68 (1999) 427-429; Leigh, Christianity and Literature
49 (1999) 131-133; Chadwick, Journal of Theological Studies
50 (1999) 782-784."
enumerated_robust_segments_tailclassifier_entryfix3,47 (2001) - McKay.pdf,21,21,ANCIENT AUTHORS AFTER VERGIL,189,journal_article,G. Pligersdorffer,1998,"Anchises, Aeneas und Augustin (zu Verg. Aen. 6, 713 ss.) in aa.vv., Festschrift für G. Chr. Hansen. Würzburg, 1998. 287-297",,,,0.75,unclosed_quote_title,"G. Pligersdorffer. ""Anchises, Aeneas und Augustin (zu Verg. Aen. 6, 713 ss.) in aa.vv., Festschrift für G. Chr. Hansen. Würzburg, 1998. 287-297.","G. Pligersdorffer. ""Anchises, Aeneas und Augustin (zu Verg.
Aen. 6, 713 ss.) in aa.vv., Festschrift für G. Chr. Hansen.
Würzburg, 1998. 287-297."
enumerated_robust_segments_tailclassifier_entryfix3,47 (2001) - McKay.pdf,21,22,ANCIENT AUTHORS AFTER VERGIL,190,journal_article,K. F. L. Pollmann,2001,Statius' Thebaid and the Legacy of Vergil's Aeneid,Mnemosyne 54 (2001) 10-30. 214 Alexander G. McMay,,,1.0,,"K. F. L. Pollmann. ""Statius' Thebaid and the Legacy of Vergil's Aeneid. "" Mnemosyne 54 (2001) 10-30. 214 Alexander G. McMay","K. F. L. Pollmann. ""Statius' Thebaid and the Legacy of
Vergil's Aeneid. "" Mnemosyne 54 (2001) 10-30.
214 Alexander G. McMay"
enumerated_robust_segments_tailclassifier_entryfix3,47 (2001) - McKay.pdf,22,22,ANCIENT AUTHORS AFTER VERGIL,191,journal_article,M. C. J. Putnam,1999,Epic Statements: Philip H Successors of Virgil: A Study in the Dynamics o Arion 6 (1999) 204-216. [Review Article],,,,0.75,unclosed_quote_title,"M. C. J. Putnam. ""Epic Statements: Philip H Successors of Virgil: A Study in the Dynamics o Arion 6 (1999) 204-216. [Review Article]","M. C. J. Putnam. ""Epic Statements: Philip H
Successors of Virgil: A Study in the Dynamics o
Arion 6 (1999) 204-216. [Review Article]"
enumerated_robust_segments_tailclassifier_entryfix3,47 (2001) - McKay.pdf,22,22,ANCIENT AUTHORS AFTER VERGIL,192,journal_article,Maria Lisa Ricci,,Note sulla presenza di V Minori di Claudiano,Invigilata Lucernis 21 (,,,0.75,,"Maria Lisa Ricci. ""Note sulla presenza di V Minori di Claudiano."" Invigilata Lucernis 21 (","Maria Lisa Ricci. ""Note sulla presenza di V
Minori di Claudiano."" Invigilata Lucernis 21 ("
enumerated_robust_segments_tailclassifier_entryfix3,47 (2001) - McKay.pdf,22,22,ANCIENT AUTHORS AFTER VERGIL,193,monograph,F. Ripoli,1999,La morale héroique dans les ép d'époque flavienne: tradition et innovation. R BStudLat 29 (,1999) 665-667,,,0.85,publication_tail_year_fallback,F. Ripoli. La morale héroique dans les ép d'époque flavienne: tradition et innovation. R BStudLat 29 (1999) 665-667.,"F. Ripoli. La morale héroique dans les ép
d'époque flavienne: tradition et innovation. R
BStudLat 29 (1999) 665-667."
enumerated_robust_segments_tailclassifier_entryfix3,47 (2001) - McKay.pdf,22,22,ANCIENT AUTHORS AFTER VERGIL,194,journal_article,Andreola Rossi,2000,The Aeneid Revisited: The Jo pey in Lucan's Pharsalia,AJP 121 (2000) 57,,,1.0,,"Andreola Rossi. ""The Aeneid Revisited: The Jo pey in Lucan's Pharsalia. "" AJP 121 (2000) 57","Andreola Rossi. ""The Aeneid Revisited: The Jo
pey in Lucan's Pharsalia. "" AJP 121 (2000) 57"
enumerated_robust_segments_tailclassifier_entryfix3,47 (2001) - McKay.pdf,22,22,ANCIENT AUTHORS AFTER VERGIL,195,journal_article,H. J. W. Wijsman,2000,"Gesander Alter Mezenti cus, Argon. 6. 279-385)",Mnemosyne 53 (2000,,,1.0,,"H. J. W. Wijsman. ""Gesander Alter Mezenti cus, Argon. 6. 279-385)."" Mnemosyne 53 (2000","H. J. W. Wijsman. ""Gesander Alter Mezenti
cus, Argon. 6. 279-385)."" Mnemosyne 53 (2000"
enumerated_robust_segments_tailclassifier_entryfix3,47 (2001) - McKay.pdf,22,22,ANCIENT AUTHORS AFTER VERGIL,196,dissertation,Thomas Lee Wright,1998,Valerius Flaccus an Imitation. Diss. University of Virginia,"1998. A Renewed interest in the poets of the Silver Age, a period particularly, has generated important studi chronicle of research on Silius Italicus offers guid tion to new departures: Delarue has met the challen ""originalité et cohérence."" Lucan scholarship contin gressively with Vergilian epic as backdrop. Jo Fighting for Rome argues that Lucan's Bellum Civ stability of the vaunted Golden Age and the telos Statius' Thebaid re-evaluates traditional epic qua the blood feud of brothers in a dysfunctional famil minate dynastic change and an altered state. Kenn translation of The Little Iliad , probably the work o cus (ca. A.D. 45-95), is a welcome addition. The Lati both Vergil and Ovid for vocabulary, syntax, and id version manages to retain the Latin hexameter line of the English translation. The text recommends itself High School and for College students at intermedi levels. Pollmann argues that the central theme of "" Thebaid is in direct negative correspondence with cause Statius' leitmotif is the problem of denial fallen, his epic is concerned to provide a moral alter",,,0.85,publication_tail_year_fallback,"Thomas Lee Wright. Valerius Flaccus an Imitation. Diss. University of Virginia. 1998. A Renewed interest in the poets of the Silver Age, a period particularly, has generated important studi chronicle of research on Silius Italicus offers guid tion to new departures: Delarue has met the challen ""originalité et cohérence."" Lucan scholarship contin gressively with Vergilian epic as backdrop. Jo Fighting for Rome argues that Lucan's Bellum Civ stability of the vaunted Golden Age and the telos Statius' Thebaid re-evaluates traditional epic qua the blood feud of brothers in a dysfunctional famil minate dynastic change and an altered state. Kenn translation of The Little Iliad , probably the work o cus (ca. A.D. 45-95), is a welcome addition. The Lati both Vergil and Ovid for vocabulary, syntax, and id version manages to retain the Latin hexameter line of the English translation. The text recommends itself High School and for College students at intermedi levels. Pollmann argues that the central theme of "" Thebaid is in direct negative correspondence with cause Statius' leitmotif is the problem of denial fallen, his epic is concerned to provide a moral alter","Thomas Lee Wright. Valerius Flaccus an
Imitation. Diss. University of Virginia. 1998. A
Renewed interest in the poets of the Silver Age, a
period particularly, has generated important studi
chronicle of research on Silius Italicus offers guid
tion to new departures: Delarue has met the challen
""originalité et cohérence."" Lucan scholarship contin
gressively with Vergilian epic as backdrop. Jo
Fighting for Rome argues that Lucan's Bellum Civ
stability of the vaunted Golden Age and the telos
Statius' Thebaid re-evaluates traditional epic qua
the blood feud of brothers in a dysfunctional famil
minate dynastic change and an altered state. Kenn
translation of The Little Iliad , probably the work o
cus (ca. A.D. 45-95), is a welcome addition. The Lati
both Vergil and Ovid for vocabulary, syntax, and id
version manages to retain the Latin hexameter line
of the English translation. The text recommends itself
High School and for College students at intermedi
levels. Pollmann argues that the central theme of ""
Thebaid is in direct negative correspondence with
cause Statius' leitmotif is the problem of denial
fallen, his epic is concerned to provide a moral alter"
enumerated_robust_segments_tailclassifier_entryfix3,47 (2001) - McKay.pdf,22,23,"ANCIENT COMMENTARIES, SCHOLIA",197,monograph,,2000,"Claudio Baschera, Ipotesi d'una relazione tra il Servio danielino e gli scolii veronesi a Virgilio. Un testimone oculare Vergilian Bibliography 2000-2001 215 narra la scoperta del palinsesto di Gaio presso la Bibliote Capitolare di Verona",Studi filologici veronesi 1. Veron 2000,,"Cozzolino, BStudLat 30 (2000) 753-754",0.7,,"Claudio Baschera, Ipotesi d'una relazione tra il Servio danielino e gli scolii veronesi a Virgilio. Un testimone oculare Vergilian Bibliography 2000-2001 215 narra la scoperta del palinsesto di Gaio presso la Bibliote Capitolare di Verona. Studi filologici veronesi 1. Veron 2000. Rev: Cozzolino, BStudLat 30 (2000) 753-754.","Claudio Baschera, Ipotesi d'una relazione tra il Servio dan-
ielino e gli scolii veronesi a Virgilio. Un testimone oculare
Vergilian Bibliography 2000-2001 215
narra la scoperta del palinsesto di Gaio presso la Bibliote
Capitolare di Verona. Studi filologici veronesi 1. Veron
2000. Rev: Cozzolino, BStudLat 30 (2000) 753-754."
enumerated_robust_segments_tailclassifier_entryfix3,47 (2001) - McKay.pdf,23,23,"ANCIENT COMMENTARIES, SCHOLIA",198,journal_article,Claudio Baschera,2000,Chiose alla nuova edizione degli Scho Vergilii Veronensia,BStudLat 30 (2000) 1 1-18,,,1.0,,"Claudio Baschera. ""Chiose alla nuova edizione degli Scho Vergilii Veronensia. "" BStudLat 30 (2000) 1 1-18.","Claudio Baschera. ""Chiose alla nuova edizione degli Scho
Vergilii Veronensia. "" BStudLat 30 (2000) 1 1-18."
enumerated_robust_segments_tailclassifier_entryfix3,47 (2001) - McKay.pdf,23,23,"ANCIENT COMMENTARIES, SCHOLIA",199,journal_article,Reiner Jacobi,2001,Beiträge zu antiken und frühmittelalterlic Exegeten der Vergilischen Bucolica und Geórgica,MH (2001) 54-63,,,1.0,,"Reiner Jacobi. ""Beiträge zu antiken und frühmittelalterlic Exegeten der Vergilischen Bucolica und Geórgica. "" MH (2001) 54-63.","Reiner Jacobi. ""Beiträge zu antiken und frühmittelalterlic
Exegeten der Vergilischen Bucolica und Geórgica. "" MH
(2001) 54-63."
enumerated_robust_segments_tailclassifier_entryfix3,47 (2001) - McKay.pdf,23,23,"ANCIENT COMMENTARIES, SCHOLIA",200,journal_article,A. Lunelli,2001,"Scholiorum in Vergiliům veronensium reliquiae Notizie degli scavi, edizione provvisoria",Maia 53 (2001) 6 135,,,1.0,,"A. Lunelli. "" Scholiorum in Vergiliům veronensium reliquiae Notizie degli scavi, edizione provvisoria."" Maia 53 (2001) 6 135.","A. Lunelli. "" Scholiorum in Vergiliům veronensium reliquiae
Notizie degli scavi, edizione provvisoria."" Maia 53 (2001) 6
135."
enumerated_robust_segments_tailclassifier_entryfix3,47 (2001) - McKay.pdf,23,23,"ANCIENT COMMENTARIES, SCHOLIA",201,monograph,Eugenia Mastellone Iovane,1998,L'Auctoritas di Virgilio nel c mento di Porfìrione ad Orazio. Studi Latini 30,"Napoli, 1998",,"Pugliarello, Maia 52 (2000) 684-686",0.85,publication_tail_city_fallback,"Eugenia Mastellone Iovane. L'Auctoritas di Virgilio nel c mento di Porfìrione ad Orazio. Studi Latini 30. Napoli, 1998 Rev: Pugliarello, Maia 52 (2000) 684-686.","Eugenia Mastellone Iovane. L'Auctoritas di Virgilio nel c
mento di Porfìrione ad Orazio. Studi Latini 30. Napoli, 1998
Rev: Pugliarello, Maia 52 (2000) 684-686."
enumerated_robust_segments_tailclassifier_entryfix3,47 (2001) - McKay.pdf,23,23,"MANUSCRIPTS, TEXTUAL TRADITION",202,unknown,H. Bernsdorff,,Das Fragmentům Bucolicum Vindobonense (P. Vindob. Rainer 29801),,,"Donnet, AC 69 (2000) 324; Candelier, REL 11 (1999) 352-353; Sens, CW 94 (2000) 88",0.65,,"H. Bernsdorff. Das Fragmentům Bucolicum Vindobonense (P. Vindob. Rainer 29801). Rev: Donnet, AC 69 (2000) 324; Candelier, REL 11 (1999) 352-353; Sens, CW 94 (2000) 88.","H. Bernsdorff. Das Fragmentům Bucolicum Vindobonense (P.
Vindob. Rainer 29801). Rev: Donnet, AC 69 (2000) 324;
Candelier, REL 11 (1999) 352-353; Sens, CW 94 (2000) 88."
enumerated_robust_segments_tailclassifier_entryfix3,47 (2001) - McKay.pdf,23,23,"MANUSCRIPTS, TEXTUAL TRADITION",203,monograph,M. Venier,2001,Per una storia del testo di Virgilio nella prima età del libro a stampa (1469-1519). Udine,2001,,,0.85,publication_tail_year_fallback,"M. Venier. Per una storia del testo di Virgilio nella prima età del libro a stampa (1469-1519). Udine, 2001.","M. Venier. Per una storia del testo di Virgilio nella prima età
del libro a stampa (1469-1519). Udine, 2001."
enumerated_robust_segments_tailclassifier_entryfix3,47 (2001) - McKay.pdf,23,23,VERGIL AND LATER AGES: GENERAL,204,monograph,Don Paul Fowler,2000,Roman Constructions: Readings in Postmodern Latin,"Oxford, 2000",,,0.85,publication_tail_city_fallback,"Don Paul Fowler. Roman Constructions: Readings in Postmodern Latin. Oxford, 2000.","Don Paul Fowler. Roman Constructions: Readings in Post-
modern Latin. Oxford, 2000."
enumerated_robust_segments_tailclassifier_entryfix3,47 (2001) - McKay.pdf,23,23,VERGIL AND LATER AGES: GENERAL,205,journal_article,Justin Glenn,2000,Echoes of Aeneid il in Einhard's Vita Karoli Magni,CW 94 (2000) 179-182,,,1.0,,"Justin Glenn. ""Echoes of Aeneid il in Einhard's Vita Karoli Magni. "" CW 94 (2000) 179-182.","Justin Glenn. ""Echoes of Aeneid il in Einhard's Vita Karoli
Magni. "" CW 94 (2000) 179-182."
enumerated_robust_segments_tailclassifier_entryfix3,47 (2001) - McKay.pdf,23,23,VERGIL AND LATER AGES: GENERAL,206,monograph,T. K. Hubbard,1999,The Pipes of Pan: Intertextuality and Literary Filiation in the Pastoral Tradition from Theocritus to Milton. Ann Arbor,1999,,"Putnam, JRS 90 (2000) 237-238; Perkell, CJ 95 (2000) 282-285",0.85,publication_tail_year_fallback,"T. K. Hubbard. The Pipes of Pan: Intertextuality and Literary Filiation in the Pastoral Tradition from Theocritus to Milton. Ann Arbor, 1999. Rev: Putnam, JRS 90 (2000) 237-238; Perkell, CJ 95 (2000) 282-285.","T. K. Hubbard. The Pipes of Pan: Intertextuality and Literary
Filiation in the Pastoral Tradition from Theocritus to Milton.
Ann Arbor, 1999. Rev: Putnam, JRS 90 (2000) 237-238;
Perkell, CJ 95 (2000) 282-285."
enumerated_robust_segments_tailclassifier_entryfix3,47 (2001) - McKay.pdf,23,23,VERGIL AND LATER AGES: GENERAL,207,journal_article,Michael Reeve,2000,Cuius in Usum? Recent and Future Editing,JRS 90 (2000) 196-206,,,1.0,,"Michael Reeve. "" Cuius in Usum? Recent and Future Editing."" JRS 90 (2000) 196-206.","Michael Reeve. "" Cuius in Usum? Recent and Future Editing.""
JRS 90 (2000) 196-206."
enumerated_robust_segments_tailclassifier_entryfix3,47 (2001) - McKay.pdf,23,23,VERGIL AND LATER AGES: GENERAL,208,journal_article,Claude-Brigitte Seret-Dereau,2001,Le personnage d'Enée dans la littérature française,BAGB (June 2001) 195-238,,,1.0,,"Claude-Brigitte Seret-Dereau. ""Le personnage d'Enée dans la littérature française."" BAGB (June 2001) 195-238.","Claude-Brigitte Seret-Dereau. ""Le personnage d'Enée dans la
littérature française."" BAGB (June 2001) 195-238."
enumerated_robust_segments_tailclassifier_entryfix3,47 (2001) - McKay.pdf,23,24,VERGIL AND LATER AGES: GENERAL,209,journal_article,Richard F,2001,Thomas. Virgil and the Augustan Reception,"Cambridge, 2001",,"Hardie, TLS (5124) (15 June 2001) 32. Caveant editores. Reeves' experienced reflections on editorial practice are valid and compelling. Richard Thomas ponders ideological 216 Alexander G. McMay reception and ""encounters"" at specific moments ov millennia, and examines how successive ages have s the epic conform to their upbeat expectations of Ve",0.85,publication_tail_city_fallback,"Richard F. Thomas. Virgil and the Augustan Reception. Cambridge, 2001. Rev: Hardie, TLS (5124) (15 June 2001) 32. Caveant editores. Reeves' experienced reflections on editorial practice are valid and compelling. Richard Thomas ponders ideological 216 Alexander G. McMay reception and ""encounters"" at specific moments ov millennia, and examines how successive ages have s the epic conform to their upbeat expectations of Ve","Richard F. Thomas. Virgil and the Augustan Reception. Cam-
bridge, 2001. Rev: Hardie, TLS (5124) (15 June 2001) 32.
Caveant editores. Reeves' experienced reflections on editorial prac-
tice are valid and compelling. Richard Thomas ponders ideological
216 Alexander G. McMay
reception and ""encounters"" at specific moments ov
millennia, and examines how successive ages have s
the epic conform to their upbeat expectations of Ve"
enumerated_robust_segments_tailclassifier_entryfix3,47 (2001) - McKay.pdf,24,24,MIDDLE AGES,210,journal_article,F. Fontana,2000,"Regarding some Latin models of Geoffrey of Monmouth's 'Historia Regum Britanniae': Ovid, Plautus, and Vergil",StudMed 41 (2000) 809-826,,,1.0,,"F. Fontana. ""Regarding some Latin models of Geoffrey of Monmouth's 'Historia Regum Britanniae': Ovid, Plautus, and Vergil."" StudMed 41 (2000) 809-826.","F. Fontana. ""Regarding some Latin models of Geoffrey of
Monmouth's 'Historia Regum Britanniae': Ovid, Plautus, and
Vergil."" StudMed 41 (2000) 809-826."
enumerated_robust_segments_tailclassifier_entryfix3,47 (2001) - McKay.pdf,24,24,MIDDLE AGES,211,journal_article,Elisabeth Klecker,2001,Vergilimitation und christliche Geschichtsdeutung in Petrarcas Afrika,WS 114 (2001) 645-676,,,1.0,,"Elisabeth Klecker. ""Vergilimitation und christliche Geschichtsdeutung in Petrarcas Afrika ."" WS 114 (2001) 645-676.","Elisabeth Klecker. ""Vergilimitation und christliche Ge-
schichtsdeutung in Petrarcas Afrika ."" WS 114 (2001) 645-676."
